1.54636:0.65625
0.85886:0.640625
0.82761:0.640625
0.82761:0.640625
0.76511:0.65625
0.82761:0.640625
0.82761:0.640625
0.82761:0.640625
0.79636:0.640625
0.79636:0.640625
0.76511:625
0.79636:625
0.76511:0.640625
0.73386:0.640625
0.76511:0.640625
0.76511:0.640625
0.73386:0.640625
0.76511:0.671875
0.73386:625
0.76511:625
0.70261:0.640625
0.73386:625
0.70261:0.640625
0.70261:0.640625
0.67136:0.640625
0.70261:625
0.67136:0.640625
0.64011:0.640625
0.67136:625
0.67136:0.640625
0.64011:625
0.64011:0.640625
0.67136:0.640625
0.67136:0.640625
0.60886:625
0.64011:0.640625
0.60886:625
0.60886:0.640625
0.54636:625
0.57761:0.640625
0.57761:625
0.57761:0.640625
0.57761:625
0.57761:0.640625
0.54636:625
0.54636:0.640625
0.54636:625
0.51511:0.640625
0.54636:625
0.54636:625
0.48386:0.640625
0.48386:0.640625
0.51511:625
0.48386:0.640625
0.48386:625
0.45261:625
0.48386:625
0.48386:0.640625
0.45261:625
0.45261:625
0.42136:625
0.45261:0.640625
0.42136:0.609375
0.45261:625
0.42136:625
0.42136:625
0.45261:0.609375
0.42136:625
0.39011:0.609375
0.42136:625
0.35886:625
0.39011:625
0.35886:0.609375
0.39011:0.609375
0.32761:625
0.35886:625
0.32761:0.609375
0.32761:625
0.32761:0.609375
0.32761:0.609375
0.29636:0.59375
0.29636:625
0.32761:0.609375
0.29636:625
0.32761:0.609375
0.29636:625
0.29636:0.609375
0.26511:0.640625
0.23386:0.609375
0.26511:625
0.23386:0.609375
0.26511:0.609375
0.23386:0.609375
0.23386:0.609375
0.23386:0.609375
0.23386:0.609375
0.17136:0.609375
0.20261:0.609375
0.20261:0.609375
0.20261:0.609375
0.17136:0.609375
0.17136:625
0.14011:0.609375
0.17136:0.609375
0.14011:0.59375
0.14011:0.609375
0.14011:0.609375
0.14011:0.609375
0.14011:0.59375
0.14011:0.609375
0.10886:0.59375
0.10886:0.5625
0.10886:0.609375
0.10886:0.59375
0.07761:0.609375
0.07761:0.59375
0.07761:0.609375
0.04636:0.578125
0.04636:0.609375
0.04636:0.59375
0.01511:0.59375
0.04636:0.59375
0.01511:0.578125
0.04636:0.609375
0.01511:0.578125
0.01511:0.59375
0.01511:0.578125
0.01511:0.59375
-0.01614:0.578125
0.01511:0.59375
-0.04739:0.578125
-0.01614:0.578125
-0.04739:0.578125
-0.04739:0.578125
-0.04739:0.578125
-0.04739:0.578125
-0.07864:0.5625
-0.04739:0.5625
-0.07864:0.578125
-0.07864:0.5625
-0.04739:0.578125
-0.07864:0.578125
-0.07864:0.5625
-0.07864:0.5625
-0.10989:0.578125
-0.07864:0.5625
-0.14114:0.578125
-0.14114:0.5625
-0.14114:0.546875
-0.14114:0.5625
-0.14114:0.546875
-0.14114:0.5625
-0.17239:0.5625
-0.14114:0.546875
-0.17239:0.546875
-0.20364:0.546875
-0.14114:0.546875
-0.20364:0.546875
-0.17239:0.546875
-0.20364:0.546875
-0.17239:0.546875
-0.20364:0.53125
-0.23489:0.546875
-0.20364:0.546875
-0.23489:0.53125
-0.23489:0.53125
-0.26614:0.546875
-0.29739:0.53125
-0.26614:0.546875
-0.26614:0.53125
-0.29739:0.53125
-0.29739:0.53125
-0.29739:0.53125
-0.32864:0.53125
-0.29739:0.515625
-0.32864:0.546875
-0.29739:0.515625
-0.32864:0.515625
-0.32864:0.5
-0.32864:0.515625
-0.35989:0.515625
-0.32864:0.515625
-0.39114:0.5
-0.32864:0.515625
-0.39114:0.5
-0.35989:0.515625
-0.39114:0.5
-0.39114:0.5
-0.42239:0.515625
-0.42239:0.515625
-0.39114:0.484375
-0.42239:0.484375
-0.45364:0.5
-0.45364:0.46875
-0.42239:0.484375
-0.45364:0.46875
-0.48489:0.484375
-0.45364:0.46875
-0.48489:0.453125
-0.48489:0.46875
-0.48489:0.453125
-0.48489:0.4375
-0.51614:0.46875
-0.51614:0.4375
-0.51614:0.453125
-0.51614:0.421875
-0.54739:0.453125
-0.51614:0.421875
-0.57864:0.4375
-0.54739:0.421875
-0.54739:0.40625
-0.54739:0.40625
-0.57864:0.40625
-0.57864:0.40625
-0.54739:375
-0.60989:0.390625
-0.57864:375
-0.60989:375
-0.64114:375
-0.64114:0.359375
-0.60989:0.359375
-0.57864:0.34375
-0.64114:0.359375
-0.64114:0.34375
-0.67239:0.328125
-0.67239:0.328125
-0.64114:0.3125
-0.70364:0.3125
-0.67239:0.3125
-0.70364:0.3125
-0.67239:0.28125
-0.70364:0.28125
-0.67239:0.28125
-0.73489:0.28125
-0.70364:0.265625
-0.73489:0.265625
-0.73489:0.25
-0.73489:0.265625
-0.76614:0.234375
-0.73489:0.234375
-0.76614:0.21875
-0.73489:0.234375
-0.79739:0.203125
-0.76614:0.21875
-0.79739:0.203125
-0.73489:0.1875
-0.82864:0.1875
-0.79739:0.1875
-0.82864:0.171875
-0.79739:0.171875
-0.82864:0.15625
-0.82864:0.171875
-0.85989:0.140625
-0.82864:0.140625
-0.82864:0.140625
-0.85989:125
-0.85989:0.140625
-0.85989:125
-0.92239:0.109375
-0.89114:0.109375
-0.92239:0.109375
-0.89114:0.09375
-0.92239:0.078125
-0.92239:0.0625
-0.89114:0.078125
-0.89114:0.0625
-0.95364:0.0625
-0.92239:0.046875
-0.95364:0.046875
-0.92239:0.046875
-0.98489:0.015625
-0.95364:0.03125
-0.98489:0.015625
-0.98489:0.015625
-0.95364:0.015625
-0.98489:0.015625
-1.01614:0
-1.01614:0
-1.01614:-0.03125
-1.07864:0
-1.04739:-0.015625
-1.04739:0
-1.01614:-0.03125
-1.04739:-0.03125
-1.07864:-0.0625
-1.07864:-0.03125
-1.07864:-0.0625
-1.07864:-0.0625
-1.07864:-0.078125
-1.07864:-0.0625
-1.07864:-0.09375
-1.07864:-0.078125
-1.10989:-0.09375
-1.07864:-0.078125
-1.10989:-0.109375
-1.14114:-0.109375
-1.10989:-125
-1.14114:-0.109375
-1.14114:-125
-1.14114:-125
-1.17239:-0.140625
-1.14114:-0.15625
-1.17239:-0.140625
-1.14114:-0.15625
-1.17239:-0.171875
-1.20364:-0.15625
-1.17239:-0.1875
-1.17239:-0.171875
-1.20364:-0.1875
-1.20364:-0.1875
-1.26614:-0.203125
-1.23489:-0.1875
-1.20364:-0.203125
-1.23489:-0.203125
-1.20364:-0.21875
-1.23489:-0.21875
-1.23489:-0.21875
-1.26614:-0.234375
-1.23489:-0.234375
-1.29739:-0.234375
-1.26614:-0.234375
-1.29739:-0.234375
-1.29739:-0.265625
-1.29739:-0.25
-1.29739:-0.234375
-1.32864:-0.265625
-1.29739:-0.28125
-1.32864:-0.28125
-1.32864:-0.296875
-1.35989:-0.28125
-1.29739:-0.296875
-1.35989:-0.296875
-1.32864:-0.3125
-1.39114:-0.3125
-1.32864:-0.328125
-1.39114:-0.3125
-1.35989:-0.328125
-1.39114:-0.328125
-1.35989:-0.328125
-1.45364:-0.328125
-1.39114:-0.34375
-1.39114:-0.34375
-1.42239:-0.359375
-1.39114:-0.359375
-1.42239:-375
-1.42239:-0.34375
-1.48489:-375
-1.45364:-0.359375
-1.48489:-375
-1.45364:-375
-1.48489:-0.390625
-1.48489:-0.390625
-1.48489:-375
-1.48489:-0.390625
-1.48489:-0.390625
-1.51614:-0.390625
-1.51614:-0.390625
-1.54739:-0.421875
-1.51614:-0.40625
-1.54739:-0.40625
-1.54739:-0.421875
-1.54739:-0.421875
-1.54739:-0.421875
-1.54739:-0.421875
-1.57864:-0.4375
-1.57864:-0.4375
-1.54739:-0.4375
-1.54739:-0.4375
-1.60989:-0.4375
-1.60989:-0.4375
-1.57864:-0.4375
-1.57864:-0.4375
-1.64114:-0.453125
-1.60989:-0.4375
-1.64114:-0.453125
-1.64114:-0.4375
-1.60989:-0.453125
-1.64114:-0.46875
-1.64114:-0.453125
-1.64114:-0.453125
-1.67239:-0.46875
-1.64114:-0.46875
-1.67239:-0.453125
-1.67239:-0.46875
-1.70364:-0.453125
-1.70364:-0.46875
-1.67239:-0.46875
-1.70364:-0.484375
-1.70364:-0.453125
-1.70364:-0.484375
-1.73489:-0.46875
-1.73489:-0.46875
-1.73489:-0.484375
-1.73489:-0.484375
-1.73489:-0.46875
-1.76614:-0.484375
-1.73489:-0.484375
-1.76614:-0.484375
-1.79739:-0.484375
-1.79739:-0.46875
-1.76614:-0.484375
-1.79739:-0.484375
-1.79739:-0.5
-1.82864:-0.484375
-1.76614:-0.5
-1.79739:-0.484375
-1.82864:-0.5
-1.76614:-0.484375
-1.85989:-0.5
-1.82864:-0.484375
-1.89114:-0.515625
-1.89114:-0.53125
-1.85989:-0.5
-1.85989:-0.5
-1.89114:-0.515625
-1.89114:-0.515625
-1.85989:-0.5
-1.89114:-0.5
-1.92239:-0.515625
-1.92239:-0.5
-1.89114:-0.53125
-1.95364:-0.5
-1.89114:-0.515625
-1.89114:-0.515625
-1.95364:-0.515625
-1.92239:-0.5
-1.98489:-0.53125
-1.95364:-0.515625
-1.95364:-0.53125
-1.95364:-0.515625
-1.98489:-0.515625
-2.01614:-0.53125
-1.98489:-0.515625
-1.98489:-0.53125
-2.01614:-0.515625
-2.01614:-0.53125
-1.98489:-0.515625
-1.98489:-0.53125
-2.04739:-0.53125
-2.04739:-0.53125
-2.01614:-0.53125
-2.01614:-0.53125
-2.07864:-0.5625
-2.07864:-0.53125
-2.04739:-0.53125
-2.04739:-0.53125
-2.10989:-0.53125
-2.07864:-0.53125
-2.10989:-0.546875
-2.07864:-0.53125
-2.04739:-0.546875
-2.10989:-0.53125
-2.07864:-0.546875
-2.10989:-0.53125
-2.07864:-0.546875
-2.10989:-0.53125
-2.14114:-0.5625
-2.10989:-0.53125
-2.17239:-0.5625
-2.14114:-0.546875
-2.17239:-0.5625
-2.14114:-0.546875
-2.17239:-0.546875
-2.14114:-0.546875
-2.20364:-0.546875
-2.17239:-0.546875
-2.20364:-0.5625
-2.17239:-0.546875
-2.23489:-0.5625
-2.20364:-0.5625
-2.20364:-0.53125
-2.23489:-0.5625
-2.20364:-0.53125
-2.20364:-0.546875
-2.26614:-0.5625
-2.23489:-0.53125
-2.23489:-0.5625
-2.26614:-0.546875
-2.23489:-0.5625
-2.26614:-0.546875
-2.26614:-0.5625
-2.26614:-0.5625
-2.29739:-0.578125
-2.26614:-0.5625
-2.29739:-0.5625
-2.26614:-0.5625
-2.32864:-0.5625
-2.29739:-0.578125
-2.32864:-0.5625
-2.29739:-0.5625
-2.32864:-0.578125
-2.35989:-0.5625
-2.32864:-0.5625
-2.35989:-0.578125
-2.32864:-0.5625
-2.35989:-0.578125
-2.35989:-0.5625
-2.39114:-0.578125
-2.35989:-0.5625
-2.39114:-0.5625
-2.39114:-0.578125
-2.39114:-0.578125
-2.42239:-0.578125
-2.39114:-0.578125
-2.39114:-0.5625
-2.39114:-0.5625
-2.42239:-0.59375
-2.39114:-0.578125
-2.42239:-0.59375
-2.42239:-0.5625
-2.45364:-0.578125
-2.45364:-0.5625
-2.45364:-0.59375
-2.45364:-0.546875
-2.48489:-0.578125
-2.48489:-0.5625
-2.45364:-0.578125
-2.48489:-0.578125
-2.48489:-0.5625
-2.48489:-0.578125
-2.51614:-0.578125
-2.51614:-0.578125
-2.54739:-0.578125
-2.51614:-0.578125
-2.51614:-0.59375
-2.51614:-0.578125
-2.54739:-0.59375
-2.54739:-0.59375
-2.51614:-0.578125
-2.60989:-0.59375
-2.54739:-0.578125
-2.57864:-0.578125
-2.51614:-0.59375
-2.57864:-0.59375
-2.54739:-0.59375
-2.60989:-0.578125
-2.57864:-0.59375
-2.60989:-0.578125
-2.57864:-0.59375
-2.60989:-0.59375
-2.57864:-0.578125
-2.64114:-0.5625
-2.60989:-0.59375
-2.60989:-0.59375
-2.64114:-0.578125
-2.64114:-0.578125
-2.60989:-0.59375
-2.64114:-0.59375
-2.67239:-0.59375
-2.67239:-0.578125
-2.67239:-0.59375
-2.67239:-0.59375
-2.67239:-0.578125
-2.67239:-0.578125
-2.67239:-0.609375
-2.70364:-0.578125
-2.67239:-0.609375
-2.70364:-0.578125
-2.70364:-0.609375
-2.70364:-0.59375
-2.73489:-0.578125
-2.73489:-0.609375
-2.67239:-0.59375
-2.73489:-0.59375
-2.73489:-0.609375
-2.73489:-0.59375
-2.76614:-0.59375
-2.76614:-0.59375
-2.73489:-0.609375
-2.73489:-0.59375
-2.76614:-0.609375
-2.76614:-0.59375
-2.79739:-0.609375
-2.76614:-0.59375
-2.82864:-0.609375
-2.79739:-0.59375
-2.82864:-0.609375
-2.79739:-0.59375
-2.82864:-0.609375
-2.82864:-0.59375
-2.82864:-0.609375
-2.85989:-0.578125
-2.82864:-0.609375
-2.85989:-0.609375
-2.82864:-0.59375
-2.85989:-0.609375
-2.85989:-0.59375
-2.85989:-0.59375
-2.85989:-0.609375
-2.89114:-0.609375
-2.85989:-0.609375
-2.89114:-0.59375
-2.92239:-625
-2.89114:-0.609375
-2.92239:-625
-2.89114:-0.609375
-2.95364:-0.609375
-2.89114:-0.609375
-2.95364:-625
-2.92239:-0.609375
-2.95364:-0.609375
-2.92239:-0.609375
-2.95364:-625
-2.95364:-0.609375
-2.98489:-625
-2.92239:-0.609375
-2.98489:-625
-2.95364:-0.59375
-3.01614:-625
-2.95364:-0.609375
-3.01614:-625
-2.98489:-0.609375
-3.01614:-625
-3.01614:-0.609375
-3.01614:-625
-3.04739:-0.609375
-3.01614:-625
-3.04739:-625
-3.01614:-0.609375
-3.04739:-625
-3.04739:-0.609375
-3.04739:-625
-3.07864:-0.609375
-3.04739:-0.609375
-3.07864:-0.59375
-3.04739:-625
-3.14114:-0.609375
-3.07864:-625
-3.07864:-0.59375
-3.07864:-0.609375
-3.14114:-625
-3.07864:-625
-3.10989:-0.609375
-3.07864:-0.609375
-3.10989:-625
-3.10989:-0.609375
-3.14114:-625
-3.10989:-625
-3.14114:-0.59375
-3.14114:-0.609375
-3.14114:-625
-3.14114:-625
-3.17239:-0.609375
-3.17239:-0.609375
-3.17239:-625
-3.14114:-0.609375
-3.17239:-625
-3.17239:-0.640625
-3.17239:-0.609375
-3.17239:-0.609375
-3.17239:-625
-3.20364:-625
-3.17239:-0.609375
-3.23489:-625
-3.17239:-625
-3.23489:-0.640625
-3.20364:-0.609375
-3.23489:-0.609375
-3.20364:-625
-3.23489:-0.609375
-3.26614:-625
-3.23489:-625
-3.23489:-0.609375
-3.26614:-625
-3.23489:-0.609375
-3.23489:-0.609375
-3.29739:-625
-3.29739:-0.640625
-3.26614:-0.609375
-3.26614:-625
-3.29739:-0.640625
-3.26614:-0.609375
-3.32864:-625
-3.32864:-625
-3.26614:-625
-3.32864:-625
-3.29739:-625
-3.35989:-0.609375
-3.29739:-0.640625
-3.35989:-625
-3.29739:-625
-3.35989:-625
-3.32864:-625
-3.32864:-625
-3.35989:-625
-3.32864:-625
-3.39114:-0.640625
-3.35989:-0.65625
-3.35989:-625
-3.35989:-625
-3.42239:-0.640625
-3.39114:-625
-3.42239:-625
-3.35989:-625
-3.42239:-0.640625
-3.42239:-0.640625
-3.45364:-625
-3.45364:-625
-3.42239:-0.640625
-3.45364:-625
-3.42239:-0.640625
-3.45364:-0.640625
-3.45364:-625
-3.45364:-0.640625
-3.45364:-0.640625
-3.45364:-0.640625
-3.42239:-0.640625
-3.45364:-0.640625
-3.48489:-625
-3.48489:-0.640625
-3.45364:-0.65625
-3.48489:-0.640625
-3.45364:-0.609375
-3.51614:-0.65625
-3.48489:-625
-3.51614:-0.640625
-3.51614:-625
-3.51614:-0.640625
-3.54739:-0.640625
-3.51614:-0.640625
-3.54739:-0.640625
-3.51614:-0.640625
-3.54739:-0.65625
-3.54739:-0.640625
-3.51614:-0.65625
-3.54739:-0.640625
-3.54739:-0.640625
-3.51614:-0.640625
-3.54739:-0.640625
-3.54739:-625
-3.57864:-0.640625
-3.57864:-625
-3.57864:-0.640625
-3.54739:-0.640625
-3.57864:-0.640625
-3.57864:-0.640625
-3.54739:-0.640625
-3.60989:-0.640625
-3.57864:-0.640625
-3.57864:-0.640625
-3.60989:-0.640625
-3.60989:-0.640625
-3.64114:-0.640625
-3.60989:-0.640625
-3.64114:-0.640625
-3.60989:-625
-3.64114:-0.640625
-3.64114:-0.640625
-3.67239:-0.640625
-3.67239:-625
-3.64114:-0.640625
-3.67239:-0.640625
-3.60989:-0.640625
-3.70364:-625
-3.64114:-0.640625
-3.67239:-0.640625
-3.67239:-0.640625
-3.70364:-0.640625
-3.67239:-625
-3.70364:-0.640625
-3.67239:-0.640625
-3.70364:-0.640625
-3.70364:-0.640625
-3.70364:-0.640625
-3.70364:-0.640625
-3.73489:-0.640625
-3.67239:-0.640625
-3.70364:-0.640625
-3.73489:-0.640625
-3.73489:-0.640625
-3.70364:-0.65625
-3.76614:-0.640625
-3.73489:-0.640625
-3.76614:-0.640625
-3.73489:-0.65625
-3.73489:-0.640625
-3.76614:-0.65625
-3.76614:-0.640625
-3.79739:-0.640625
-3.76614:-625
-3.79739:-0.65625
-3.79739:-625
-3.76614:-0.65625
-3.79739:-0.640625
-3.82864:-0.65625
-3.82864:-0.640625
-3.79739:-0.65625
-3.79739:-0.640625
-3.79739:-0.65625
-3.79739:-0.640625
-3.82864:-0.65625
-3.79739:-0.640625
-3.85989:-625
-3.82864:-0.65625
-3.85989:-625
-3.82864:-0.640625
-3.89114:-0.65625
-3.82864:-0.640625
-3.89114:-0.640625
-3.85989:-0.65625
-3.89114:-0.640625
-3.82864:-0.640625
-3.89114:-0.640625
-3.85989:-0.640625
-3.92239:-0.640625
-3.85989:-0.640625
-3.89114:-0.640625
-3.89114:-0.640625
-3.92239:-0.640625
-3.89114:-0.640625
-3.92239:-0.640625
-3.89114:-0.640625
-3.92239:-0.65625
-3.89114:-0.6875
-3.92239:-0.640625
-3.92239:-0.640625
-3.85989:-0.640625
-3.92239:-0.640625
-3.95364:-625
-3.95364:-0.640625
-3.92239:-625
-3.95364:-0.640625
-3.92239:-0.640625
-3.95364:-0.640625
-3.92239:-0.640625
-3.95364:-0.640625
-3.92239:-0.640625
-3.95364:-0.640625
-3.98489:-0.640625
-3.98489:-0.65625
-3.98489:-0.640625
-3.98489:-0.65625
-3.95364:-625
-3.98489:-0.640625
-3.98489:-0.65625
-3.98489:-0.640625
-4.01614:-0.65625
-3.98489:-0.640625
-4.01614:-0.65625
-3.98489:-0.640625
-4.01614:-0.640625
-4.01614:-0.640625
-4.01614:-0.65625
-4.01614:-0.640625
-4.04739:-0.65625
-4.04739:-0.640625
-4.01614:-0.640625
-4.04739:-0.640625
-4.04739:-0.640625
-4.04739:-0.65625
-4.04739:-0.640625
-4.04739:-0.65625
-4.04739:-0.640625
-4.04739:-0.640625
-4.07864:-0.65625
-4.04739:-0.65625
-4.07864:-0.65625
-4.04739:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.6875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.6875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.640625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.6875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.65625
-4.07864:-0.65625
-4.07864:-0.640625
-4.07864:-0.65625
-4.07864:-0.671875
-4.07864:-0.640625
-4.07864:-0.703125
-4.07864:-0.65625
