1.51511:0.140625
1.54636:0.15625
1.51511:0.140625
1.54636:0.15625
1.51511:0.140625
1.48386:0.15625
1.51511:0.140625
1.48386:0.15625
1.48386:0.140625
1.48386:0.15625
1.48386:0.140625
1.45261:0.15625
1.45261:0.140625
1.45261:0.15625
1.45261:0.140625
1.42136:0.171875
1.42136:0.140625
1.45261:0.15625
1.42136:0.140625
1.45261:0.171875
1.39011:0.140625
1.45261:0.15625
1.39011:0.140625
1.42136:0.15625
1.39011:0.140625
1.35886:0.15625
1.35886:0.140625
1.39011:0.15625
1.39011:0.140625
1.35886:0.15625
1.35886:0.140625
1.32761:0.15625
1.35886:0.140625
1.29636:0.15625
1.32761:0.140625
1.29636:0.15625
1.32761:0.140625
1.29636:0.15625
1.29636:0.140625
1.26511:0.15625
1.29636:0.140625
1.26511:0.15625
1.26511:0.140625
1.29636:0.15625
1.26511:0.140625
1.26511:0.15625
1.26511:0.140625
1.23386:0.140625
1.23386:0.140625
1.26511:0.140625
1.23386:0.140625
1.20261:0.140625
1.20261:0.140625
1.20261:125
1.20261:0.140625
1.17136:0.140625
1.17136:0.140625
1.17136:0.140625
1.17136:0.140625
1.17136:0.140625
1.17136:0.140625
1.14011:0.140625
1.14011:125
1.17136:0.140625
1.14011:125
1.14011:0.140625
1.14011:125
1.07761:0.140625
1.10886:125
1.07761:0.140625
1.07761:0.140625
1.10886:125
1.10886:0.140625
1.04636:125
1.07761:125
1.04636:0.140625
1.04636:0.140625
1.01511:125
1.04636:125
1.01511:0.140625
1.01511:125
0.98386:125
0.98386:125
1.04636:0.109375
0.98386:125
1.01511:0.140625
0.98386:125
0.98386:0.140625
0.95261:125
0.98386:125
0.95261:125
0.92136:125
0.92136:125
0.95261:125
0.92136:125
0.95261:0.109375
0.92136:125
0.89011:125
0.92136:125
0.92136:125
0.95261:125
0.85886:0.109375
0.89011:125
0.85886:0.109375
0.82761:125
0.85886:0.109375
0.82761:125
0.85886:125
0.82761:125
0.85886:0.109375
0.82761:0.109375
0.82761:125
0.82761:0.109375
0.82761:125
0.82761:0.109375
0.79636:125
0.79636:125
0.76511:0.109375
0.79636:0.109375
0.76511:0.109375
0.79636:0.109375
0.76511:0.109375
0.73386:125
0.76511:0.109375
0.70261:0.109375
0.76511:125
0.70261:0.109375
0.73386:0.109375
0.70261:125
0.67136:0.09375
0.70261:0.109375
0.70261:0.109375
0.67136:0.109375
0.67136:0.109375
0.67136:0.109375
0.64011:0.109375
0.67136:0.09375
0.64011:0.109375
0.64011:0.109375
0.64011:0.09375
0.64011:0.09375
0.60886:0.109375
0.60886:0.09375
0.60886:0.109375
0.60886:0.09375
0.57761:0.109375
0.57761:0.09375
0.60886:0.109375
0.57761:0.109375
0.60886:0.09375
0.54636:0.09375
0.54636:0.09375
0.54636:0.09375
0.54636:0.109375
0.54636:0.078125
0.51511:0.109375
0.51511:0.078125
0.51511:0.109375
0.51511:0.09375
0.48386:0.078125
0.48386:0.09375
0.51511:0.078125
0.45261:0.09375
0.48386:0.078125
0.45261:0.078125
0.48386:0.078125
0.45261:0.078125
0.45261:0.09375
0.42136:0.078125
0.45261:0.09375
0.42136:0.09375
0.45261:0.078125
0.42136:0.078125
0.42136:0.0625
0.42136:0.078125
0.39011:0.0625
0.39011:0.078125
0.35886:0.0625
0.39011:0.078125
0.35886:0.0625
0.35886:0.078125
0.35886:0.0625
0.35886:0.078125
0.32761:0.0625
0.35886:0.078125
0.32761:0.0625
0.32761:0.0625
0.29636:0.078125
0.32761:0.078125
0.29636:0.0625
0.29636:0.078125
0.29636:0.0625
0.26511:0.0625
0.32761:0.0625
0.26511:0.0625
0.23386:0.0625
0.26511:0.0625
0.23386:0.0625
0.26511:0.0625
0.23386:0.0625
0.23386:0.0625
0.20261:0.0625
0.23386:0.0625
0.20261:0.046875
0.20261:0.0625
0.17136:0.0625
0.17136:0.046875
0.17136:0.0625
0.17136:0.046875
0.14011:0.0625
0.17136:0.046875
0.14011:0.046875
0.14011:0.046875
0.14011:0.046875
0.10886:0.046875
0.14011:0.0625
0.10886:0.046875
0.14011:0.046875
0.10886:0.046875
0.07761:0.03125
0.07761:0.046875
0.07761:0.03125
0.07761:0.046875
0.04636:0.03125
0.07761:0.046875
0.04636:0.046875
0.04636:0.03125
0.01511:0.03125
-0.01614:0.03125
0.04636:0.046875
-0.01614:0.046875
0.04636:0.03125
-0.01614:0.03125
0.01511:0.03125
-0.01614:0.03125
0.01511:0.03125
-0.01614:0.03125
-0.04739:0.03125
-0.04739:0.03125
-0.01614:0.03125
-0.07864:0.015625
-0.04739:0.03125
-0.07864:0.03125
-0.04739:0.015625
-0.07864:0.03125
-0.07864:0.015625
-0.07864:0.015625
-0.10989:0.015625
-0.07864:0.015625
-0.10989:0.015625
-0.10989:0.015625
-0.10989:0.015625
-0.14114:0.015625
-0.14114:0.015625
-0.14114:0.03125
-0.17239:0
-0.17239:0
-0.17239:0.015625
-0.17239:-0.015625
-0.14114:0.03125
-0.17239:0.015625
-0.20364:0.015625
-0.20364:0
-0.20364:0.015625
-0.20364:0
-0.20364:0.03125
-0.20364:0
-0.26614:0.015625
-0.23489:0
-0.26614:0.015625
-0.23489:0.015625
-0.26614:-0.015625
-0.26614:0
-0.26614:0.015625
-0.29739:0.015625
-0.29739:0
-0.29739:0
-0.26614:0.015625
-0.32864:0.015625
-0.29739:-0.015625
-0.29739:0.015625
-0.35989:-0.015625
-0.32864:0
-0.29739:0
-0.35989:0
-0.32864:0
-0.35989:0
-0.35989:-0.015625
-0.39114:0
-0.35989:0
-0.39114:0
-0.35989:-0.015625
-0.39114:-0.015625
-0.45364:-0.015625
-0.42239:-0.015625
-0.45364:-0.015625
-0.39114:-0.015625
-0.42239:-0.03125
-0.42239:-0.015625
-0.45364:-0.03125
-0.45364:-0.03125
-0.48489:-0.015625
-0.45364:-0.015625
-0.48489:-0.03125
-0.48489:-0.03125
-0.51614:-0.03125
-0.48489:-0.03125
-0.51614:-0.015625
-0.51614:-0.03125
-0.51614:-0.015625
-0.51614:-0.03125
-0.54739:-0.03125
-0.54739:-0.03125
-0.51614:-0.015625
-0.54739:-0.03125
-0.54739:-0.03125
-0.54739:-0.03125
-0.57864:-0.046875
-0.57864:-0.046875
-0.57864:-0.046875
-0.60989:-0.046875
-0.54739:-0.046875
-0.60989:-0.046875
-0.54739:-0.0625
-0.60989:-0.046875
-0.60989:-0.0625
-0.60989:-0.046875
-0.64114:-0.046875
-0.64114:-0.046875
-0.60989:-0.046875
-0.67239:-0.046875
-0.64114:-0.0625
-0.67239:-0.046875
-0.64114:-0.0625
-0.67239:-0.046875
-0.70364:-0.0625
-0.70364:-0.046875
-0.67239:-0.0625
-0.67239:-0.0625
-0.73489:-0.046875
-0.70364:-0.0625
-0.70364:-0.078125
-0.73489:-0.0625
-0.73489:-0.078125
-0.73489:-0.0625
-0.76614:-0.078125
-0.76614:-0.078125
-0.73489:-0.0625
-0.76614:-0.0625
-0.76614:-0.078125
-0.76614:-0.078125
-0.79739:-0.0625
-0.79739:-0.078125
-0.76614:-0.0625
-0.82864:-0.078125
-0.79739:-0.0625
-0.79739:-0.078125
-0.85989:-0.0625
-0.82864:-0.078125
-0.85989:-0.0625
-0.79739:-0.078125
-0.85989:-0.0625
-0.82864:-0.078125
-0.89114:-0.0625
-0.89114:-0.09375
-0.85989:-0.0625
-0.89114:-0.09375
-0.89114:-0.078125
-0.92239:-0.078125
-0.89114:-0.09375
-0.92239:-0.09375
-0.89114:-0.078125
-0.95364:-0.09375
-0.92239:-0.078125
-0.95364:-0.09375
-0.92239:-0.078125
-0.98489:-0.09375
-0.95364:-0.078125
-0.95364:-0.09375
-0.98489:-0.09375
-0.95364:-0.09375
-0.98489:-0.09375
-0.98489:-0.09375
-1.01614:-0.078125
-1.01614:-0.078125
-1.01614:-0.09375
-1.01614:-0.09375
-1.04739:-0.09375
-1.04739:-0.09375
-1.01614:-0.09375
-1.01614:-0.09375
-1.07864:-0.09375
-1.04739:-0.09375
-1.07864:-0.109375
-1.07864:-0.09375
-1.07864:-0.109375
-1.07864:-0.09375
-1.07864:-0.109375
-1.07864:-0.09375
-1.10989:-0.109375
-1.10989:-0.109375
-1.10989:-0.09375
-1.07864:-0.109375
-1.14114:-0.109375
-1.14114:-0.109375
-1.17239:-0.109375
-1.17239:-0.109375
-1.14114:-0.109375
-1.17239:-0.109375
-1.14114:-125
-1.17239:-0.109375
-1.14114:-125
-1.20364:-125
-1.17239:-0.109375
-1.20364:-0.109375
-1.20364:-0.109375
-1.23489:-125
-1.20364:-0.09375
-1.23489:-125
-1.23489:-0.109375
-1.23489:-125
-1.26614:-0.109375
-1.26614:-125
-1.23489:-0.109375
-1.29739:-125
-1.26614:-125
-1.26614:-125
-1.29739:-0.109375
-1.29739:-125
-1.29739:-125
-1.32864:-125
-1.29739:-125
-1.35989:-0.140625
-1.29739:-0.109375
-1.32864:-125
-1.35989:-125
-1.32864:-125
-1.35989:-0.140625
-1.35989:-0.140625
-1.39114:-0.109375
-1.39114:-0.140625
-1.35989:-125
-1.42239:-0.140625
-1.35989:-125
-1.42239:-0.140625
-1.39114:-125
-1.42239:-0.140625
-1.35989:-125
-1.45364:-125
-1.39114:-0.140625
-1.45364:-0.140625
-1.42239:-125
-1.42239:-0.140625
-1.48489:-125
-1.48489:-0.140625
-1.45364:-125
-1.48489:-125
-1.45364:-0.140625
